amarrar;VERBO
amarrar;VERBO
amarrar;VERBO
amarrar;VERBO
amassar;VERBO
amassar;VERBO
amassar;VERBO
amassar;VERBO
amassar;VERBO
amasso;VERBO
ambiente;QUALIFICADOR
ambiente;QUALIFICADOR
ambiente;SUBSTANTIVO
ambiente;SUBSTANTIVO
ambiente;VERBO
ambiente;VERBO
ambiente;VERBO
ambientes;VERBO
ambientes;QUALIFICADOR
ambientes;QUALIFICADOR
ambientes;SUBSTANTIVO
ambientes;SUBSTANTIVO
ambos;QUALIFICADOR
ambos;LETRA_NUMERO
ambos;PESSOA
ambulância;SUBSTANTIVO
ambulâncias;SUBSTANTIVO
ambulatório;QUALIFICADOR
ambulatório;SUBSTANTIVO
ameixa;SUBSTANTIVO
ameixas;SUBSTANTIVO
amêndoa;SUBSTANTIVO
amêndoas;SUBSTANTIVO
amendoim;SUBSTANTIVO
américa;SUBSTANTIVO
americana;SUBSTANTIVO
americana;QUALIFICADOR
americana;SUBSTANTIVO
americanas;QUALIFICADOR
americanas;SUBSTANTIVO
americano;QUALIFICADOR
americano;SUBSTANTIVO
amiga;VERBO
amiga;VERBO
amiga;QUALIFICADOR
amiga;SUBSTANTIVO
amigas;VERBO
amigas;QUALIFICADOR
amigas;SUBSTANTIVO
amigo;QUALIFICADOR
amigo;SUBSTANTIVO
amigo;VERBO
amigos;QUALIFICADOR
amigos;SUBSTANTIVO
amizade;SUBSTANTIVO
amizades;SUBSTANTIVO
amor;SUBSTANTIVO
amora;SUBSTANTIVO
amora;SUBSTANTIVO
amora;VERBO
amora;VERBO
amoras;SUBSTANTIVO
amoras;VERBO
ampulheta;SUBSTANTIVO
análises;SUBSTANTIVO
anão;QUALIFICADOR
anão;SUBSTANTIVO
ancas;QUALIFICADOR
ancas;SUBSTANTIVO
anciã;QUALIFICADOR
anciãos;QUALIFICADOR
anciãs;QUALIFICADOR
ancinho;SUBSTANTIVO
ancinho;VERBO
âncora;SUBSTANTIVO
andador;QUALIFICADOR
andador;SUBSTANTIVO
andadores;QUALIFICADOR
andadores;SUBSTANTIVO
andaluzia;SUBSTANTIVO
andar;SUBSTANTIVO
andar;VERBO
andar;VERBO
andar;VERBO
andar;VERBO
andar;VERBO
andorinha;SUBSTANTIVO
anéis;SUBSTANTIVO
anel;SUBSTANTIVO
anelar;QUALIFICADOR
anelar;QUALIFICADOR
anelar;SUBSTANTIVO
anelar;SUBSTANTIVO
anelar;VERBO
anelar;VERBO
anelar;VERBO
anelar;VERBO
anelar;VERBO
anfíbio;QUALIFICADOR
anfíbio;SUBSTANTIVO
angina;SUBSTANTIVO
animadoras;QUALIFICADOR
animadoras;SUBSTANTIVO
animais;QUALIFICADOR
animais;QUALIFICADOR
animais;SUBSTANTIVO
animais;SUBSTANTIVO
animais;VERBO
animal;QUALIFICADOR
animal;QUALIFICADOR
animal;SUBSTANTIVO
animal;SUBSTANTIVO
animar;VERBO
animar;VERBO
animar;VERBO
animar;VERBO
animar;VERBO
aniversário;QUALIFICADOR
aniversário;SUBSTANTIVO
anjinho;SUBSTANTIVO
anjo;SUBSTANTIVO
anjos;SUBSTANTIVO
anjos;SUBSTANTIVO
anjos;SUBSTANTIVO
anjos;SUBSTANTIVO
anjos;SUBSTANTIVO
ano;SUBSTANTIVO
anoitecer;SUBSTANTIVO
anoitecer;VERBO
anoitecer;VERBO
anoitecer;VERBO
anoitecer;VERBO
anos;SUBSTANTIVO
anotação;SUBSTANTIVO
anotar;VERBO
anotar;VERBO
anotar;VERBO
anotar;VERBO
anotar;VERBO
antártida;SUBSTANTIVO
antena;SUBSTANTIVO
antenas;SUBSTANTIVO
anterior;QUALIFICADOR
anterior;QUALIFICADOR
antes;ELEMENTO_SOCIAL
antes;VERBO
anticoncepcional;QUALIFICADOR
anticoncepcional;QUALIFICADOR
anticoncepcional;SUBSTANTIVO
anticoncepcional;SUBSTANTIVO
antipática;QUALIFICADOR
antipática;SUBSTANTIVO
antipáticas;QUALIFICADOR
antipáticas;SUBSTANTIVO
antipático;QUALIFICADOR
antipático;SUBSTANTIVO
antipáticos;QUALIFICADOR
antipáticos;SUBSTANTIVO
anuário;SUBSTANTIVO
anuários;SUBSTANTIVO
anunciar;VERBO
anunciar;VERBO
anunciar;VERBO
anunciar;VERBO
anunciar;VERBO
anúncio;SUBSTANTIVO
anúncios;SUBSTANTIVO
anzol;SUBSTANTIVO
ao;ELEMENTO_SOCIAL
apagada;VERBO
apagado;VERBO
apagador;SUBSTANTIVO
apagados;VERBO
apagar;VERBO
apagar;VERBO
apagar;VERBO
apagar;VERBO
apagar;VERBO
apaixonadas;QUALIFICADOR
apaixonadas;SUBSTANTIVO
apaixonadas;VERBO
apaixonados;QUALIFICADOR
apaixonados;SUBSTANTIVO
apaixonados;VERBO
apanhar;VERBO
apanhar;VERBO
apanhar;VERBO
apanhar;VERBO
apanhar;VERBO
aparecer;VERBO
aparecer;VERBO
aparecer;VERBO
aparecer;VERBO
aparelho;SUBSTANTIVO
aparelho;VERBO
aparelhos;SUBSTANTIVO
apartamento;SUBSTANTIVO
apartamentos;SUBSTANTIVO
apenado;QUALIFICADOR
apenado;VERBO
aperitivo;QUALIFICADOR
aperitivo;SUBSTANTIVO
apertado;QUALIFICADOR
apertado;ELEMENTO_SOCIAL
apertado;SUBSTANTIVO
apertado;VERBO
apertar;VERBO
apertar;VERBO
apertar;VERBO
apertar;VERBO
apertar;VERBO
apito;SUBSTANTIVO
apito;VERBO
aplaudir;VERBO
aplaudir;VERBO
aplaudir;VERBO
aplaudir;VERBO
aplaudir;VERBO
apoiar;VERBO
apoiar;VERBO
apoiar;VERBO
apoiar;VERBO
apoiar;VERBO
apoio;SUBSTANTIVO
apoio;VERBO
apoios;SUBSTANTIVO
apontador;SUBSTANTIVO
apontar;VERBO
apontar;VERBO
apontar;VERBO
apontar;VERBO
apontar;VERBO
aposentadoria;SUBSTANTIVO
aposentar;VERBO
aposentar;VERBO
aposentar;VERBO
aposentar;VERBO
aposentar;VERBO
aposta;SUBSTANTIVO
aposta;VERBO
aposta;VERBO
aposta;VERBO
aposta;QUALIFICADOR
apostar;VERBO
apostar;VERBO
apostar;VERBO
apostar;VERBO
apostar;VERBO
apóstolo;SUBSTANTIVO
apóstolos;SUBSTANTIVO
aprender;VERBO
aprender;VERBO
aprender;VERBO
aprender;VERBO
apresentações;SUBSTANTIVO
apresentar;VERBO
apresentar;VERBO
apresentar;VERBO
apresentar;VERBO
apresentar;VERBO
apressar;VERBO
apressar;VERBO
apressar;VERBO
apressar;VERBO
apressar;VERBO
aprovar;VERBO
aprovar;VERBO
aprovar;VERBO
aprovar;VERBO
aprovar;VERBO
aproximar;VERBO
aproximar;VERBO
aproximar;VERBO
aproximar;VERBO
aproximar;VERBO
aquarelas;SUBSTANTIVO
aquarelas;VERBO
aquário;QUALIFICADOR
aquário;SUBSTANTIVO
aquários;QUALIFICADOR
aquários;SUBSTANTIVO
aquecedores;QUALIFICADOR
aquecedores;SUBSTANTIVO
aqueduto;SUBSTANTIVO
aquedutos;SUBSTANTIVO
aquela;VERBO
aquela;VERBO
aquela;SUBSTANTIVO
aquela;PESSOA
aquelas;VERBO
aquelas;SUBSTANTIVO
aquelas;PESSOA
aquele;SUBSTANTIVO
aquele;PESSOA
aquele;VERBO
aquele;VERBO
aquele;VERBO
aqueles;VERBO
aqueles;SUBSTANTIVO
aqueles;PESSOA
aqui;ELEMENTO_SOCIAL
aqui;SUBSTANTIVO
aquífero;QUALIFICADOR
aquíferos;QUALIFICADOR
aquisição;SUBSTANTIVO
ar;SUBSTANTIVO
árabe;QUALIFICADOR
árabe;QUALIFICADOR
árabe;SUBSTANTIVO
árabe;SUBSTANTIVO
árabes;QUALIFICADOR
árabes;QUALIFICADOR
árabes;SUBSTANTIVO
árabes;SUBSTANTIVO
arado;QUALIFICADOR
arado;SUBSTANTIVO
arado;VERBO
arado;VERBO
arados;QUALIFICADOR
arados;SUBSTANTIVO
arados;VERBO
aragão;SUBSTANTIVO
aragão;SUBSTANTIVO
arame;SUBSTANTIVO
arame;VERBO
arame;VERBO
arame;VERBO
arames;VERBO
arames;SUBSTANTIVO
arandela;SUBSTANTIVO
arandelas;SUBSTANTIVO
aranha;SUBSTANTIVO
aranha;VERBO
aranha;VERBO
aranhas;SUBSTANTIVO
aranhas;VERBO
arapuca;SUBSTANTIVO
arapucas;SUBSTANTIVO
arar;VERBO
arar;VERBO
arar;VERBO
arar;VERBO
arar;VERBO
árbitro;QUALIFICADOR
árbitro;SUBSTANTIVO
arca;SUBSTANTIVO
arca;VERBO
arca;VERBO
arcas;SUBSTANTIVO
arcas;VERBO
arco;SUBSTANTIVO
arco;VERBO
arcos;SUBSTANTIVO
ardente;QUALIFICADOR
ardente;QUALIFICADOR
arder;VERBO
arder;VERBO
arder;VERBO
arder;VERBO
areal;QUALIFICADOR
areal;SUBSTANTIVO
areia;QUALIFICADOR
areia;QUALIFICADOR
areia;QUALIFICADOR
areia;QUALIFICADOR
areia;SUBSTANTIVO
areia;SUBSTANTIVO
areia;VERBO
arena;SUBSTANTIVO
arenas;SUBSTANTIVO
arenoso;QUALIFICADOR
argamassas;SUBSTANTIVO
argamassas;VERBO
argentina;SUBSTANTIVO
argentina;VERBO
argentina;VERBO
argentina;QUALIFICADOR
argentina;SUBSTANTIVO
argila;SUBSTANTIVO
argolas;SUBSTANTIVO
argolas;VERBO
arma;SUBSTANTIVO
arma;VERBO
arma;VERBO
armadura;SUBSTANTIVO
armaduras;SUBSTANTIVO
armarinho;SUBSTANTIVO
armário;SUBSTANTIVO
armários;SUBSTANTIVO
armazém;SUBSTANTIVO
armazenador;SUBSTANTIVO
armazéns;SUBSTANTIVO
aro;SUBSTANTIVO
aro;VERBO
arpa;VERBO
arpa;VERBO
arqueamento;SUBSTANTIVO
arqueiro;SUBSTANTIVO
arqueiros;SUBSTANTIVO
arquiteta;VERBO
arquiteta;VERBO
arquiteto;SUBSTANTIVO
arquiteto;VERBO
arquitetos;SUBSTANTIVO
arquivar;VERBO
arquivar;VERBO
arquivar;VERBO
arquivar;VERBO
arquivar;VERBO
arquivo;SUBSTANTIVO
arquivo;VERBO
arquivos;SUBSTANTIVO
arrancar;VERBO
arrancar;VERBO
arrancar;VERBO
arrancar;VERBO
arrancar;VERBO
arranha;VERBO
arranha;VERBO
arranhar;VERBO
arranhar;VERBO
arranhar;VERBO
arranhar;VERBO
arranhar;VERBO
arremessador;QUALIFICADOR
arremessador;SUBSTANTIVO
arremessadora;QUALIFICADOR
arremessadora;SUBSTANTIVO
arremesso;SUBSTANTIVO
arremesso;VERBO
arrendar;VERBO
arrendar;VERBO
arrendar;VERBO
arrendar;VERBO
arrendar;VERBO
arroba;SUBSTANTIVO
arroba;VERBO
arroba;VERBO
arrobas;SUBSTANTIVO
arrobas;VERBO
arroio;SUBSTANTIVO
arroio;VERBO
arroios;SUBSTANTIVO
arrombamento;SUBSTANTIVO
arrombamentos;SUBSTANTIVO
arrotar;VERBO
arrotar;VERBO
arrotar;VERBO
arrotar;VERBO
arrotar;VERBO
arroz;SUBSTANTIVO
arrumada;QUALIFICADOR
arrumada;VERBO
arrumado;QUALIFICADOR
arrumado;VERBO
artérias;SUBSTANTIVO
artesanato;SUBSTANTIVO
artista;QUALIFICADOR
artista;QUALIFICADOR
artista;SUBSTANTIVO
artista;SUBSTANTIVO
artistas;QUALIFICADOR
artistas;QUALIFICADOR
artistas;SUBSTANTIVO
artistas;SUBSTANTIVO
árvore;SUBSTANTIVO
arvoredo;SUBSTANTIVO
árvores;SUBSTANTIVO
as;SUBSTANTIVO
as;PESSOA
as;LETRA_NUMERO
as;PESSOA
asa;SUBSTANTIVO
asa;VERBO
asa;VERBO
asa;VERBO
asa;VERBO
asa;VERBO
asas;SUBSTANTIVO
asas;VERBO
asas;VERBO
ascender;VERBO
ascender;VERBO
ascender;VERBO
ascender;VERBO
asilo;SUBSTANTIVO
asilo;VERBO
asilos;SUBSTANTIVO
asma;SUBSTANTIVO
